otomoto_id,title,subtitle,href,year,mileage,engine,fuel_type,price,price_currency,price_details,location_city,location_region
6075930901,"Suzuki SX4","1.6 vvti bezwypadkowy udokumentowany przebieg zadbany !!!",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-vvti-bezwypadkowy-udokumentowany-przebieg-zadbany-ID6DbZbw.html#751f3bcb56,2007,211111,16003,Benzyna,17999,PLN,"Do negocjacji","Zwoleń",Mazowieckie
6076246578,"Suzuki SX4","1.6 4X4 bezwypadkowy udokumentowany przebieg zadbany !!!",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-4x4-bezwypadkowy-udokumentowany-przebieg-zadbany-ID6Ddjj4.html#751f3bcb56,2008,170000,16003,Benzyna,19999,PLN,"Do negocjacji","Zwoleń",Mazowieckie
6077655062,"Suzuki SX4","S-cross 1.4 T Premium AT - oferta dealera, jak nowy",https://www.otomoto.pl/oferta/suzuki-sx4-s-cross-1-4-t-premium-at-oferta-dealera-jak-nowy-ID6DjdIy.html#751f3bcb56,2019,5100,13733,Benzyna,79200,PLN,"Faktura VAT","Bydgoszcz",Kujawsko-pomorskie
6076469418,"Suzuki SX4","KOLOR MIEDZIANY Stałe Dostawy z NIEMIEC z Servisów i Osób prywatnych",https://www.otomoto.pl/oferta/suzuki-sx4-kolor-miedziany-stale-dostawy-z-niemiec-z-servisow-i-osob-prywatnych-ID6Defhg.html#751f3bcb56,2010,144530,16003,Benzyna,21900,PLN,"","Ostrowiec Świętokrzyski",Świętokrzyskie
6075443144,"Suzuki SX4 1.6","Idealny Stan / Oryginał / Opłacony / Lift",https://www.otomoto.pl/oferta/suzuki-sx4-idealny-stan-oryginal-oplacony-lift-ID6D9Vis.html#751f3bcb56,2010,163000,15863,Benzyna,23800,PLN,"Do negocjacji","Końskie",Świętokrzyskie
6078503440,"Suzuki SX4 1.6","1,6i! AUTOMAT! Salon Polska! I wł! ASO!",https://www.otomoto.pl/oferta/suzuki-sx4-1-6i-automat-salon-polska-i-wl-aso-ID6DmMq4.html#751f3bcb56,2010,84000,15863,Benzyna,29999,PLN,"Do negocjacji","Warszawa",Mazowieckie
6078302316,"Suzuki SX4","2009r 1500 Benzyna 100KM Klima Elektryka Zadbany",https://www.otomoto.pl/oferta/suzuki-sx4-2009r-1500-benzyna-100km-klima-elektryka-zadbany-ID6DlV68.html#751f3bcb56,2009,159000,14903,Benzyna,18600,PLN,"","Jelcz-Laskowice",Dolnośląskie
6077784725,"Suzuki SX4 1.6","Suzuki SX 4 2014",https://www.otomoto.pl/oferta/suzuki-sx4-suzuki-sx-4-2014-ID6DjLrT.html#751f3bcb56,2014,70000,15863,Benzyna,38500,PLN,"Do negocjacji, Faktura VAT","Deskurów",Mazowieckie
6078128510,"Suzuki SX4 1.6","LPG, klima, p.fotele, cz.parkowania, 4x el.szyby, alu, zarejestrowany",https://www.otomoto.pl/oferta/suzuki-sx4-lpg-klima-p-fotele-cz-parkowania-4x-el-szyby-alu-zarejestrowany-ID6DlcSO.html#751f3bcb56,2009,177000,15863,Benzyna+LPG,22200,PLN,"Do negocjacji","Racibórz",Śląskie
6077784309,"Suzuki SX4","1.6 Diesel Klima Alu Felgi El. Szyby Centralny Zarej. w PL",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-diesel-klima-alu-felgi-el-szyby-centralny-zarej-w-pl-ID6DjLlb.html#751f3bcb56,2008,185443,15603,Diesel,11500,PLN,"Do negocjacji","Załom",Zachodniopomorskie
6078502406,"Suzuki SX4","bezwypadkowy",https://www.otomoto.pl/oferta/suzuki-sx4-bezwypadkowy-ID6DmM9o.html#ef88ee952f,2011,185000,20003,Diesel,21300,PLN,"Do negocjacji","Nowy Targ",Małopolskie
6077718827,"Suzuki SX4","",https://www.otomoto.pl/oferta/suzuki-sx4-ID6Djuj1.html#ef88ee952f,2011,128000,19563,Diesel,21700,PLN,"","Turek",Wielkopolskie
6078502122,"Suzuki SX4 1.6","Hatchback Facelifting 1.6 VVT 120KM",https://www.otomoto.pl/oferta/suzuki-sx4-hatchback-facelifting-1-6-vvt-120km-ID6DmM4O.html#ef88ee952f,2013,147000,15863,Benzyna,35900,PLN,"Do negocjacji","Białystok",Podlaskie
6077638696,"Suzuki SX4 1.6","Zadbany Ekonomiczny ##",https://www.otomoto.pl/oferta/suzuki-sx4-zadbany-ekonomiczny-ID6Dj9sA.html#ef88ee952f,2010,159877,15603,Diesel,18800,PLN,"","Ostrzeszów",Wielkopolskie
6077378809,"Suzuki SX4 1.6","Piękne suzuki, SUPER STAN! 2 komplety kół!! POLSKI SALON 1 WŁAŚCICIEL!",https://www.otomoto.pl/oferta/suzuki-sx4-piekne-suzuki-super-stan-2-komplety-kol-polski-salon-1-wlasciciel-ID6Di3QR.html#ef88ee952f,2007,330000,15863,Benzyna,13500,PLN,"","Wieliczka",Małopolskie
6078299740,"Suzuki SX4","sprowadzony z Niemiec, napęd 4x4, bezwypadkowy, hak!",https://www.otomoto.pl/oferta/suzuki-sx4-sprowadzony-z-niemiec-naped-4x4-bezwypadkowy-hak-ID6DlWqA.html#ef88ee952f,2007,248245,15863,Benzyna,14990,PLN,"","Poznań",Wielkopolskie
6078501281,"Suzuki SX4","1.6 Benzyna!107 Tys.km!Klimatyzacja!Stan BDB!Serwis do końca!",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benzyna-107-tys-km-klimatyzacja-stan-bdb-serwis-do-konca-ID6DmLRf.html#ef88ee952f,2007,107000,16003,Benzyna,20450,PLN,"Do negocjacji","Łask",Łódzkie
6078500641,"Suzuki SX4 1.6","1,6 Benz 4x4 hands free Kraków",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benz-4x4-hands-free-krakow-ID6DmLGW.html#ef88ee952f,2008,157000,15863,Benzyna,17800,PLN,"","Kocmyrzów",Małopolskie
6077781205,"Suzuki SX4","Sprzedam Suzuki SX4",https://www.otomoto.pl/oferta/suzuki-sx4-sprzedam-suzuki-sx4-ID6DjKx7.html#ef88ee952f,2006,175000,16003,Benzyna,12000,PLN,"","Szczecin",Zachodniopomorskie
6078500496,"Suzuki SX4 1.5","Kupiony w polskim salonie 1 WŁ",https://www.otomoto.pl/oferta/suzuki-sx4-kupiony-w-polskim-salonie-1-wl-ID6DmLEA.html#ef88ee952f,2013,112000,14903,Benzyna,29000,PLN,"","Raszyn",Mazowieckie
6077629577,"Suzuki SX4","1.6 120KM pełen serwis ASO oryginalny lakier! Bezwypadkowy! KeyLess",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-120km-pelen-serwis-aso-oryginalny-lakier-bezwypadkowy-keyless-ID6Dj75w.html#ef88ee952f,2011,101064,16003,Benzyna,27900,PLN,"","Brańszczyk",Mazowieckie
6078499836,"Suzuki SX4","1.9 Disel 4x4 klima caly w oryginale,mały przebieg.",https://www.otomoto.pl/oferta/suzuki-sx4-1-9-disel-4x4-klima-caly-w-oryginale-maly-przebieg-ID6DmLtV.html#ef88ee952f,2007,131000,19003,Diesel,17300,PLN,"","Brzozów",Podkarpackie
6073928028,"Suzuki SX4","sprowadzone opłacone",https://www.otomoto.pl/oferta/suzuki-sx4-sprowadzone-oplacone-ID6D3A96.html#ef88ee952f,2008,190000,16003,Benzyna,11900,PLN,"Do negocjacji","Witaszyce",Wielkopolskie
6078105471,"Suzuki SX4 2.0","2.0Ddis/135KM/4X4/100%Oryginał Przebieg/Bezwypadkowy/NAWI/1 Właściciel",https://www.otomoto.pl/oferta/suzuki-sx4-2-0ddis-135km-4x4-100-oryginal-przebieg-bezwypadkowy-nawi-1-wlasciciel-ID6Dl6Td.html#ef88ee952f,2011,183000,19563,Diesel,24900,PLN,"Do negocjacji","Stary Sącz",Małopolskie
6077215644,"Suzuki SX4 1.6","1.6 Diesel Zarejestrowany !!!Okazja!!!",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-diesel-zarejestrowany-okazja-ID6Dhnpa.html#ef88ee952f,2010,265123,15603,Diesel,7900,PLN,"Do negocjacji","Czersk",Pomorskie
6078499011,"Suzuki SX4","4X4 Niemcy Bezwypadkowy Idealny Stan",https://www.otomoto.pl/oferta/suzuki-sx4-4x4-niemcy-bezwypadkowy-idealny-stan-ID6DmLgD.html#ef88ee952f,2010,182000,15983,Benzyna,26900,PLN,"","Rymanów",Podkarpackie
6077463802,"Suzuki SX4","1.6i/120KM/4X4/Ks.Serwisowa/NAWI/ALU/Tempomat/MULTI/1 Właściciel",https://www.otomoto.pl/oferta/suzuki-sx4-1-6i-120km-4x4-ks-serwisowa-nawi-alu-tempomat-multi-1-wlasciciel-ID6DipXI.html#ef88ee952f,2013,133000,15863,Benzyna,33900,PLN,"Do negocjacji","Stary Sącz",Małopolskie
6078023568,"Suzuki SX4 1.6","1,6 vvti 120KM klimatronic 4x4 przygotowany do rejestracji",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-vvti-120km-klimatronic-4x4-przygotowany-do-rejestracji-ID6DkLAc.html#ef88ee952f,2012,157000,15863,Benzyna,27890,PLN,"","Śrem",Wielkopolskie
6073830496,"Suzuki SX4 1.5","1,5 Benzyna Klima Alu z Niemiec",https://www.otomoto.pl/oferta/suzuki-sx4-1-5-benzyna-klima-alu-z-niemiec-ID6D3aM0.html#ef88ee952f,2009,192000,14903,Benzyna,12200,PLN,"","Bochnia",Małopolskie
6074996255,"Suzuki SX4 1.6","1.6 Benzyna 107PS NIemcy Opłacony Org. Lakier Śliczny",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benzyna-107ps-niemcy-oplacony-org-lakier-sliczny-ID6D842z.html#ef88ee952f,2008,138758,15863,Benzyna,21900,PLN,"","Tarnów",Małopolskie
6076470926,"Suzuki SX4","2.0 DDIS 135 KM 4X4 Nawigacja Climatronic",https://www.otomoto.pl/oferta/suzuki-sx4-2-0-ddis-135-km-4x4-nawigacja-climatronic-ID6DefFA.html#ef88ee952f,2012,202000,19563,Diesel,22000,PLN,"Do negocjacji","Ostrów Wielkopolski",Wielkopolskie
6077816731,"Suzuki SX4 1.6","4x4 BEZ KOROZJI udokumentowany przebieg",https://www.otomoto.pl/oferta/suzuki-sx4-4x4-bez-korozji-udokumentowany-przebieg-ID6DjTM7.html#ef88ee952f,2008,149635,15863,Benzyna,23000,PLN,"","Przemyśl",Podkarpackie
6078104748,"Suzuki SX4","Polski Salon, Stan idealny, 53tys.km",https://www.otomoto.pl/oferta/suzuki-sx4-polski-salon-stan-idealny-53tys-km-ID6Dl6Hy.html#ef88ee952f,2014,53000,15003,Benzyna,35600,PLN,"Do negocjacji","Liszki",Małopolskie
6076350244,"Suzuki SX4","Perfect Stan ** 1,6 Benzyna 107KM ** Serwis ** polecam z Niemiec",https://www.otomoto.pl/oferta/suzuki-sx4-perfect-stan-1-6-benzyna-107km-serwis-polecam-z-niemiec-ID6DdKh6.html#ef88ee952f,2009,120000,16003,Benzyna,18700,PLN,"Do negocjacji","Rzeszów",Podkarpackie
6058631387,"Suzuki SX4 I","Klima, Przyciemniane szyby, skórzana wielofunkcyjna kierownica, 2WD",https://www.otomoto.pl/oferta/suzuki-sx4-klima-przyciemniane-szyby-skorzana-wielofunkcyjna-kierownica-2wd-ID6C1oN5.html#ef88ee952f,2007,155000,15863,Benzyna+LPG,16300,PLN,"Do negocjacji","Żarki Letnisko",Śląskie
6078100924,"Suzuki SX4 1.6","1.6 Benzyna 107km serwis KLIMA 2 komplety kół hak zarejestrowany",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benzyna-107km-serwis-klima-2-komplety-kol-hak-zarejestrowany-ID6Dl5HS.html#ef88ee952f,2006,214800,15863,Benzyna,15500,PLN,"Do negocjacji","Ostrowiec Świętokrzyski",Świętokrzyskie
6075061017,"Suzuki SX4","1.6 benzyna 4x4 Grzane Fotele Elektryka KeyLess Igła!!",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benzyna-4x4-grzane-fotele-elektryka-keyless-igla-ID6D8kT7.html#ef88ee952f,2009,87500,16003,Benzyna,27555,PLN,"Do negocjacji","Łódź",Łódzkie
6078099459,"Suzuki SX4","Szwajcar _ 4x4 _ Bezwypadkowy _ Pełny serwis",https://www.otomoto.pl/oferta/suzuki-sx4-szwajcar-4x4-bezwypadkowy-pelny-serwis-ID6Dl5kf.html#ef88ee952f,2007,240000,16003,Benzyna,17600,PLN,"","Radom",Mazowieckie
6078016519,"Suzuki SX4 1.9","Suzuki SX4 4X4 1.9DDIS 2007r NOWA CENA!!",https://www.otomoto.pl/oferta/suzuki-sx4-suzuki-sx4-4x4-1-9ddis-2007r-nowa-cena-ID6DkJKw.html#ef88ee952f,2007,191710,19103,Diesel,16000,PLN,"Do negocjacji","Limanowa",Małopolskie
6078495168,"Suzuki SX4","2.0 DDIS*Climatronic*Pełna Elektryka*Tempomat*Keyless*Alu*Super Stan!!",https://www.otomoto.pl/oferta/suzuki-sx4-2-0-ddisclimatronicpelna-elektrykatempomatkeylessalusuper-stan-ID6DmKgE.html#ef88ee952f,2011,171000,20003,Diesel,18990,PLN,"Do negocjacji","Piła",Wielkopolskie
6078436713,"Suzuki SX4 1.6","1,6 benzyna przebieg 137 000 km opłacony, klima, elektryka, isofix",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benzyna-przebieg-137-000-km-oplacony-klima-elektryka-isofix-ID6Dmw3P.html#ef88ee952f,2008,137000,15863,Benzyna,18900,PLN,"","Łódź",Łódzkie
6075061378,"Suzuki SX4 2.0","Piękne i zadbane autko 4x4 po pełnym serwisie rejestracja w 2013.",https://www.otomoto.pl/oferta/suzuki-sx4-piekne-i-zadbane-autko-4x4-po-pelnym-serwisie-rejestracja-w-2013-ID6D8kYV.html#ef88ee952f,2012,150040,19563,Diesel,24900,PLN,"Do negocjacji","Kielce",Świętokrzyskie
6077133365,"Suzuki SX4","1.6LPG 120kM 4X4 Exlusive Klimatronik Multifunkcja Bezwypadkowy",https://www.otomoto.pl/oferta/suzuki-sx4-1-6lpg-120km-4x4-exlusive-klimatronik-multifunkcja-bezwypadkowy-ID6Dh205.html#cb8a9a2136,2011,174500,15863,Benzyna+LPG,26999,PLN,"Do negocjacji","Celiny",Świętokrzyskie
6078468922,"Suzuki SX4","STYLE1.6,120ps,ASO140t.km.Bezwp.Navi,Klimatr,Grz.fot.Komp.Aluf.1wł.Ncy",https://www.otomoto.pl/oferta/suzuki-sx4-style1-6-120ps-aso140t-km-bezwp-navi-klimatr-grz-fot-komp-aluf-1wl-ncy-ID6DmDrk.html#cb8a9a2136,2012,140000,15863,Benzyna,31600,PLN,"Do negocjacji","Piła Pierwsza",Śląskie
6069232786,"Suzuki SX4","Stan perfekcyjny. Książki serwisowe.",https://www.otomoto.pl/oferta/suzuki-sx4-stan-perfekcyjny-ksiazki-serwisowe-ID6CJSHo.html#cb8a9a2136,2011,211000,19563,Diesel,16900,PLN,"","Olkusz",Małopolskie
6078492881,"Suzuki SX4","",https://www.otomoto.pl/oferta/suzuki-sx4-ID6DmJFL.html#cb8a9a2136,2012,132000,16003,Benzyna,30300,PLN,"Do negocjacji","Liszki",Małopolskie
6071669358,"Suzuki SX4 1.6","1,6 120KM, Klimatronik, Podgrzewane fotele, Alu...",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-120km-klimatronik-podgrzewane-fotele-alu-ID6CU6yV.html#cb8a9a2136,2009,138000,15863,Benzyna,19900,PLN,"Do negocjacji","Warszawa",Mazowieckie
6076132497,"Suzuki SX4","**BARDZO ŁADNE**LiFT**1.6 benzyna**KLiMAtronik**Alu**",https://www.otomoto.pl/oferta/suzuki-sx4-bardzo-ladnelift1-6-benzynaklimatronikalu-ID6DcPD3.html#cb8a9a2136,2013,114012,15863,Benzyna,35900,PLN,"","Olsztyn",Warmińsko-mazurskie
6075680446,"Suzuki SX4","1.5 benzyna 112KM",https://www.otomoto.pl/oferta/suzuki-sx4-1-5-benzyna-112km-ID6DaV1U.html#cb8a9a2136,2013,198800,14903,Benzyna,28000,PLN,"Do negocjacji","Gdańsk",Pomorskie
6077577813,"Suzuki SX4","1.6 16V*Sport*120KM*Cały W Oryginale*Serwis AS0*Super Stan*I Wł Z Niem",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-16vsport120kmcaly-w-oryginaleserwis-as0super-stani-wl-z-niem-ID6DiTCB.html#cb8a9a2136,2010,146000,15863,Benzyna,24800,PLN,"Do negocjacji","Częstochowa",Śląskie
6077444717,"Suzuki SX4","1.6 benzyna klima GWARANCJA",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benzyna-klima-gwarancja-ID6DikZT.html#cb8a9a2136,2006,184000,15863,Benzyna,15900,PLN,"","Olsztyn",Warmińsko-mazurskie
6078088277,"Suzuki SX4 1.6","GWARANCJA, 1,6 Benzyna, Isofix, Klima, Bardzo ładny, Po opłatach !!!",https://www.otomoto.pl/oferta/suzuki-sx4-gwarancja-1-6-benzyna-isofix-klima-bardzo-ladny-po-oplatach-ID6Dl2pT.html#cb8a9a2136,2010,134000,15863,Benzyna,21900,PLN,"","Lublin",Lubelskie
6076018951,"Suzuki SX4","# BEZWYPADKOWY # serwis ASO # Dostawa GRATIS #",https://www.otomoto.pl/oferta/suzuki-sx4-bezwypadkowy-serwis-aso-dostawa-gratis-ID6Dcm5F.html#cb8a9a2136,2009,249000,19003,Diesel,14899,PLN,"Do negocjacji","Pawłowice",Śląskie
6068604556,"Suzuki SX4 1.6","Samochody z gwarancją !",https://www.otomoto.pl/oferta/suzuki-sx4-samochody-z-gwarancja-ID6CHfgE.html#cb8a9a2136,2010,205000,15603,Diesel,19500,PLN,"","Wisznice",Lubelskie
6059815731,"Suzuki SX4","",https://www.otomoto.pl/oferta/suzuki-sx4-ID6C6mTp.html#cb8a9a2136,2007,176000,14983,Benzyna,13900,PLN,"","Białystok",Podlaskie
6078487467,"Suzuki SX4","1.9Diesel-4x4-Klima- Nawigacja-Alu-2Komplety kół-120Km",https://www.otomoto.pl/oferta/suzuki-sx4-1-9diesel-4x4-klima-nawigacja-alu-2komplety-kol-120km-ID6DmIgr.html#cb8a9a2136,2008,136570,19103,Diesel,9900,PLN,"Do negocjacji","Kościerzyna",Pomorskie
6075048008,"Suzuki SX4","1.6 BENZ * GWARANCJA * keyless * serwisowany * zadbany * warszawa",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benz-gwarancja-keyless-serwisowany-zadbany-warszawa-ID6D8hwi.html#cb8a9a2136,2009,201000,16003,Benzyna,14999,PLN,"Do negocjacji","Warszawa",Mazowieckie
6078485348,"Suzuki SX4","1,6B. 108KM. 4X4 PERFEKT Niemcy Polecam!!",https://www.otomoto.pl/oferta/suzuki-sx4-1-6b-108km-4x4-perfekt-niemcy-polecam-ID6DmHIg.html#cb8a9a2136,2009,87000,15863,Benzyna,23900,PLN,"Do negocjacji","Tarnobrzeg",Podkarpackie
6078485122,"Suzuki SX4","Suzuki SX4, 1.6 B, 2010, jedynie 56 tyś przeb. polski salon",https://www.otomoto.pl/oferta/suzuki-sx4-suzuki-sx4-1-6-b-2010-jedynie-56-tys-przeb-polski-salon-ID6DmHEC.html#cb8a9a2136,2009,56000,15863,Benzyna,15500,PLN,"","Siedlce",Mazowieckie
6078477308,"Suzuki SX4 2.0","Opłacony! 4WD!",https://www.otomoto.pl/oferta/suzuki-sx4-oplacony-4wd-ID6DmFCA.html#cb8a9a2136,2011,241326,19563,Diesel,9500,PLN,"Do negocjacji","Mieścisko",Wielkopolskie
6077600413,"Suzuki SX4","1.6 GS / Premium Salon PL",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-gs-premium-salon-pl-ID6DiZw7.html#cb8a9a2136,2008,169648,15863,Benzyna,19500,PLN,"","Leszno",Wielkopolskie
6071643313,"Suzuki SX4","ZOSTAŃ w Domu /Auta z dostawą bezpłatnie***oferty",https://www.otomoto.pl/oferta/suzuki-sx4-zostan-w-domu-auta-z-dostawa-bezplatnieoferty-ID6CTZMR.html#cb8a9a2136,2012,149000,14903,Benzyna,26900,PLN,"","Zabrze",Śląskie
6078480539,"Suzuki SX4 I","",https://www.otomoto.pl/oferta/suzuki-sx4-ID6DmGsH.html#cb8a9a2136,2007,141254,15863,Benzyna,16900,PLN,"Do negocjacji","Olsztyn",Warmińsko-mazurskie
6078275987,"Suzuki SX4","LIFT*1.6*120KM*4x4*Szwajcar*Serwis*Navi*Hands Free*Gwarancja*FV23*",https://www.otomoto.pl/oferta/suzuki-sx4-lift1-6120km4x4szwajcarserwisnavihands-freegwarancjafv23-ID6DlPft.html#cb8a9a2136,2014,259000,15863,Benzyna,25900,PLN,"Do negocjacji, Faktura VAT","Otmuchów",Opolskie
6068282716,"Suzuki SX4 I","Serwis ASO. Zarejestrowany 2008r. Udokumentowany przebieg. Opłacony",https://www.otomoto.pl/oferta/suzuki-sx4-serwis-aso-zarejestrowany-2008r-udokumentowany-przebieg-oplacony-ID6CFTxG.html#cb8a9a2136,2007,73000,15863,Benzyna,17800,PLN,"","Praszka",Opolskie
6078275442,"Suzuki SX4","1.6 VVT, Salon Polska, Klima",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-vvt-salon-polska-klima-ID6DlP6G.html#cb8a9a2136,2009,139185,15863,Benzyna,20000,PLN,"","Łódź",Łódzkie
6078477987,"Suzuki SX4","1.9DDIS 120PS 4X4 / Auto Na Rocznej Gwarancji !! AUTO BIJAK !!",https://www.otomoto.pl/oferta/suzuki-sx4-1-9ddis-120ps-4x4-auto-na-rocznej-gwarancji-auto-bijak-ID6DmFNx.html#cb8a9a2136,2009,240000,19003,Diesel,19900,PLN,"Do negocjacji","Kłodzko",Dolnośląskie
6078074793,"Suzuki SX4","1,6i 107KM Biała Perła/FullSerwisASO/Bezwypadkowy/Klima GwArAnCjA",https://www.otomoto.pl/oferta/suzuki-sx4-1-6i-107km-biala-perla-fullserwisaso-bezwypadkowy-klima-gwarancja-ID6DkYUp.html#cb8a9a2136,2010,194000,16003,Benzyna,18900,PLN,"Do negocjacji","Węgrów",Mazowieckie
6078074639,"Suzuki SX4","Combiback 1,6i 120KM Serwisowany GwArAnCjA",https://www.otomoto.pl/oferta/suzuki-sx4-combiback-1-6i-120km-serwisowany-gwarancja-ID6DkYRW.html#cb8a9a2136,2010,225000,16003,Benzyna,19900,PLN,"Do negocjacji","Węgrów",Mazowieckie
6078478519,"Suzuki SX4","2.0 DDIS 135KM 4X4 Nawigacja Serwis Opłacona Gwarancja",https://www.otomoto.pl/oferta/suzuki-sx4-2-0-ddis-135km-4x4-nawigacja-serwis-oplacona-gwarancja-ID6DmFV7.html#cb8a9a2136,2012,130000,19983,Diesel,29900,PLN,"Do negocjacji","Żary",Lubuskie
6077055361,"Suzuki SX4","1.9 DDIS 120KM Streetline Club 2009r Opłacony",https://www.otomoto.pl/oferta/suzuki-sx4-1-9-ddis-120km-streetline-club-2009r-oplacony-ID6DgHHX.html#cb8a9a2136,2009,185277,19103,Diesel,16999,PLN,"Do negocjacji","Zabłudów",Podlaskie
6077051735,"Suzuki SX4 1.6","BIAŁA PERŁA*117 tys wpisuje na fakturze*Org.lakier*2xAlufelgi*1 właśc.",https://www.otomoto.pl/oferta/suzuki-sx4-biala-perla117-tys-wpisuje-na-fakturzeorg-lakier2xalufelgi1-wlasc-ID6DgGLt.html#cb8a9a2136,2013,117014,15863,Benzyna,29900,PLN,"Do negocjacji","Bydgoszcz",Kujawsko-pomorskie
6078009665,"Suzuki SX4","z Niemiec po lifcie i opłatach, 1,9 NISKI PRZEBIEG NAVI STAN IDEALNY",https://www.otomoto.pl/oferta/suzuki-sx4-z-niemiec-po-lifcie-i-oplatach-1-9-niski-przebieg-navi-stan-idealny-ID6DkHXX.html#cb8a9a2136,2009,171000,19103,Diesel,17999,PLN,"","Raciąż",Mazowieckie
6071452760,"Suzuki SX4 1.6","1.6 benz! Edycja Limitowana! Klimatyzacja! Elektryka! Opłacony!",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benz-edycja-limitowana-klimatyzacja-elektryka-oplacony-ID6CTcdq.html#cb8a9a2136,2008,144000,15863,Benzyna,19900,PLN,"Do negocjacji","Gryfów Śląski",Dolnośląskie
6065299601,"Suzuki SX4 I","1,6 benzyna 120 KM 4x4, mały przebieg, dokumentacja, perfekcyjny",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-benzyna-120-km-4x4-maly-przebieg-dokumentacja-perfekcyjny-ID6CtnuW.html#bf95254aa8,2011,66844,15863,Benzyna,34900,PLN,"","Gliwice",Śląskie
6078475965,"Suzuki SX4 1.6","PREMIUM 4X4,SALON POLSKA,1 właściciel,serwis ,gwarancja",https://www.otomoto.pl/oferta/suzuki-sx4-premium-4x4-salon-polska-1-wlasciciel-serwis-gwarancja-ID6DmFgW.html#bf95254aa8,2007,159978,15863,Benzyna,21900,PLN,"","Ełk",Warmińsko-mazurskie
6078048911,"Suzuki SX4 1.6","1.6 16V , 120KM, 4X4 KLIMA AUTOMATYCZNA 100 % oryginalny lakier,",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-16v-120km-4x4-klima-automatyczna-100-oryginalny-lakier-ID6DkSaX.html#bf95254aa8,2007,127000,15863,Benzyna,23999,PLN,"Do negocjacji","Tarnów",Małopolskie
6078475090,"Suzuki SX4","1.9 DDiS 120 KM 6 Biegów 4x4 Klima Alu Salon PL Kredyt Bez BIK i KRD",https://www.otomoto.pl/oferta/suzuki-sx4-1-9-ddis-120-km-6-biegow-4x4-klima-alu-salon-pl-kredyt-bez-bik-i-krd-ID6DmF2O.html#bf95254aa8,2009,148146,19103,Diesel,19900,PLN,"Do negocjacji","Cieszyn",Śląskie
6078474783,"Suzuki SX4 1.6","1.6i 107KM* 4x4* Grzane fotele* Klima* Isofix",https://www.otomoto.pl/oferta/suzuki-sx4-1-6i-107km-4x4-grzane-fotele-klima-isofix-ID6DmEXR.html#bf95254aa8,2009,124752,15863,Benzyna,28900,PLN,"Do negocjacji","Nowy Sącz",Małopolskie
6076102654,"Suzuki SX4","Instalacja LPG,2xKlucz,Klimatyzacja,Limited 46/500",https://www.otomoto.pl/oferta/suzuki-sx4-instalacja-lpg-2xklucz-klimatyzacja-limited-46-500-ID6DcHRI.html#bf95254aa8,2009,191984,15863,Benzyna+LPG,16900,PLN,"","Warszawa",Mazowieckie
6076148795,"Suzuki SX4 I","1.9 120KM 2xAlu Navi Keylessgo Śliczny",https://www.otomoto.pl/oferta/suzuki-sx4-1-9-120km-2xalu-navi-keylessgo-sliczny-ID6DcTRW.html#bf95254aa8,2008,167000,19103,Diesel,15999,PLN,"Do negocjacji","Tomaszów Lubelski",Lubelskie
6078474268,"Suzuki SX4 1.6","1.6 GLX / Comfort",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-glx-comfort-ID6DmEPy.html#bf95254aa8,2009,94300,15863,Benzyna,24900,PLN,"","Międzyrzecze Górne",Śląskie
6078066251,"Suzuki SX4 1.6","1,6 16V 107KM 2007r SalonPL 1Właściciel tylko138tyśkm Bezwypadkowy ASO",https://www.otomoto.pl/oferta/suzuki-sx4-1-6-16v-107km-2007r-salonpl-1wlasciciel-tylko138tyskm-bezwypadkowy-aso-ID6DkVGD.html#bf95254aa8,2007,138000,15863,Benzyna,17900,PLN,"","Gdańsk",Pomorskie
6078262666,"Suzuki SX4 1.6","Super Stan Polski Salon Benzyna 4x4 100% Sprawny",https://www.otomoto.pl/oferta/suzuki-sx4-super-stan-polski-salon-benzyna-4x4-100-sprawny-ID6DlLMC.html#bf95254aa8,2008,192580,15863,Benzyna,21500,PLN,"","Żuków",Mazowieckie
